sites;;15400;Status;Emails trouvés;Réseaux sociaux;Dirigeant trouvé;Source du pattern;Email nominatif généré;Résultat SMTP;Serveur MX;Catch-all;Nb formats testés;Niveau de confiance
http://www.refuge-acpa.com/;;;;contact@refuge-acpa.fr;"https://www.facebook.com/ChalonsAgglo?__cft__[0]=AZUrWQ5xWhyBAhJKCFgtR2_HXzvGbCz5827ls5V6yKtzykTPKKhuoVoZ0GZwEWat76CDA50LNl-hqewUwxpEj7hgnPb79Ja6CHHrMd8l2yH-BDeoz5PEiySaf2EyVM4Erkm_Zxtq8526t6PoHLI-PwHGiFel2z8hO0PxbqQNptIOakndmaax_BmW3YfCgZxDPew&amp;__tn__=-]K-R, https://www.facebook.com/E.Leclerc.Fagnieres?__cft__[0]=AZZbgxGOCKxM4kC-_cC2lThJFKr2GpQp5MpR7dkkNLK1oucI10yZUPiDNAmDj09GPdKQvFWDt-jtx7l8yp4WuzaGPEuhJJo2wKIhoZHu92CDfpAFmHXX21L6kI1L4EIzC1_54c-RmlezayrJIwARJdgSUPgxJnzFNKla5ywFV-IdvB6hEmv7jzTxplkAePIH7Xc&amp;__tn__=-]K-R, https://www.facebook.com/FagnieresOfficiel?__cft__[0]=AZUrWQ5xWhyBAhJKCFgtR2_HXzvGbCz5827ls5V6yKtzykTPKKhuoVoZ0GZwEWat76CDA50LNl-hqewUwxpEj7hgnPb79Ja6CHHrMd8l2yH-BDeoz5PEiySaf2EyVM4Erkm_Zxtq8526t6PoHLI-PwHGiFel2z8hO0PxbqQNptIOakndmaax_BmW3YfCgZxDPew&amp;__tn__=-]K-R, https://www.facebook.com/hashtag/acpafagnieres?__cft__[0]=AZZbgxGOCKxM4kC-_cC2lThJFKr2GpQp5MpR7dkkNLK1oucI10yZUPiDNAmDj09GPdKQvFWDt-jtx7l8yp4WuzaGPEuhJJo2wKIhoZHu92CDfpAFmHXX21L6kI1L4EIzC1_54c-RmlezayrJIwARJdgSUPgxJnzFNKla5ywFV-IdvB6hEmv7jzTxplkAePIH7Xc&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/adoptionresponsable?__eep__=6&amp;__cft__[0]=AZXYD_XKt6nduKgllZx20VIFHjSlwLRceTI-SejaIDaZui-53qM7HR_FEgelgc-33SoDaUouaCNz0h4r969Um6xNxcDCUVcTSldhAGjyV_yPVT-d8HOYbV-cZeEngyv1zc1xZDVZ7OsULwbaohszxCLQbjbHF_iTo375dmf9uU7zmbSoEJ0Lf-YAFLyAAwzwnb9fNYhJ8LfHieTEKjhN1SFxN1f6yvGVuk5PLxE2Ryy6Jw&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/arrondisencaisse?__cft__[0]=AZZbgxGOCKxM4kC-_cC2lThJFKr2GpQp5MpR7dkkNLK1oucI10yZUPiDNAmDj09GPdKQvFWDt-jtx7l8yp4WuzaGPEuhJJo2wKIhoZHu92CDfpAFmHXX21L6kI1L4EIzC1_54c-RmlezayrJIwARJdgSUPgxJnzFNKla5ywFV-IdvB6hEmv7jzTxplkAePIH7Xc&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/jaiunanimalseulchezmoi?__eep__=6&amp;__cft__[0]=AZVcOXisK1CvwWCwde4zE05AFsnZY678RumcuQ0cUXtowiWUn2Gq_biXtN9AJYMh1Y_tYKPiy7eOYU1pHc91zxhgW2yIu0fqUjCuw3x-Zga7kAsQdR6ShJx4tzFYPnGgupQwMvahGqaZFr_1P9b0ucJJ4keR8t37Ath8HImG7l_Msw&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/jetrouveunchaton?__eep__=6&amp;__cft__[0]=AZXnE1xl4q-WkwexnZCd6XPxkR5awup5WpXNel0nc54tiLUU9uHxbHlu3sY_QUA-Twl9CTxTOXYla6bP0M-HoDJrjbsCS6rGJuKDaxKtMq_iavOi4wYwZVQNI2nKQW9FvFMZ1B1s5PGJapDRUHlK3dafd2C8pLfRIpJPKTpccTj-22QZwqVjXCmeneYqbQcy2TA&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/leclercfagnieres?__cft__[0]=AZZbgxGOCKxM4kC-_cC2lThJFKr2GpQp5MpR7dkkNLK1oucI10yZUPiDNAmDj09GPdKQvFWDt-jtx7l8yp4WuzaGPEuhJJo2wKIhoZHu92CDfpAFmHXX21L6kI1L4EIzC1_54c-RmlezayrJIwARJdgSUPgxJnzFNKla5ywFV-IdvB6hEmv7jzTxplkAePIH7Xc&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/lerefugeouvresesportes?__eep__=6&amp;__cft__[0]=AZXYD_XKt6nduKgllZx20VIFHjSlwLRceTI-SejaIDaZui-53qM7HR_FEgelgc-33SoDaUouaCNz0h4r969Um6xNxcDCUVcTSldhAGjyV_yPVT-d8HOYbV-cZeEngyv1zc1xZDVZ7OsULwbaohszxCLQbjbHF_iTo375dmf9uU7zmbSoEJ0Lf-YAFLyAAwzwnb9fNYhJ8LfHieTEKjhN1SFxN1f6yvGVuk5PLxE2Ryy6Jw&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/mercipoureux?__eep__=6&amp;__cft__[0]=AZVaECVn2yO_gx1AFLZl5XSdkF8ZFHoPtciB-YlvIda5etpi-qqZwJRzrwLwPJ0j5s5tFtWc5XTn5yDOHA8qWb3xYn6ZmZpnzn3UZMfPK9ZaiiWf6f-3uHGh_NGfhJPSU9N-cUiaKadEYGMUzs3r2VIybhevSoengseeCoSVWFqoJA&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/noelpourlesanimaux?__eep__=6&amp;__cft__[0]=AZXYD_XKt6nduKgllZx20VIFHjSlwLRceTI-SejaIDaZui-53qM7HR_FEgelgc-33SoDaUouaCNz0h4r969Um6xNxcDCUVcTSldhAGjyV_yPVT-d8HOYbV-cZeEngyv1zc1xZDVZ7OsULwbaohszxCLQbjbHF_iTo375dmf9uU7zmbSoEJ0Lf-YAFLyAAwzwnb9fNYhJ8LfHieTEKjhN1SFxN1f6yvGVuk5PLxE2Ryy6Jw&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/portesouvertes?__cft__[0]=AZZbgxGOCKxM4kC-_cC2lThJFKr2GpQp5MpR7dkkNLK1oucI10yZUPiDNAmDj09GPdKQvFWDt-jtx7l8yp4WuzaGPEuhJJo2wKIhoZHu92CDfpAFmHXX21L6kI1L4EIzC1_54c-RmlezayrJIwARJdgSUPgxJnzFNKla5ywFV-IdvB6hEmv7jzTxplkAePIH7Xc&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/proliferationfeline?__eep__=6&amp;__cft__[0]=AZXnE1xl4q-WkwexnZCd6XPxkR5awup5WpXNel0nc54tiLUU9uHxbHlu3sY_QUA-Twl9CTxTOXYla6bP0M-HoDJrjbsCS6rGJuKDaxKtMq_iavOi4wYwZVQNI2nKQW9FvFMZ1B1s5PGJapDRUHlK3dafd2C8pLfRIpJPKTpccTj-22QZwqVjXCmeneYqbQcy2TA&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/protectionanimale?__cft__[0]=AZZbgxGOCKxM4kC-_cC2lThJFKr2GpQp5MpR7dkkNLK1oucI10yZUPiDNAmDj09GPdKQvFWDt-jtx7l8yp4WuzaGPEuhJJo2wKIhoZHu92CDfpAFmHXX21L6kI1L4EIzC1_54c-RmlezayrJIwARJdgSUPgxJnzFNKla5ywFV-IdvB6hEmv7jzTxplkAePIH7Xc&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/protectionanimale?__eep__=6&amp;__cft__[0]=AZVcOXisK1CvwWCwde4zE05AFsnZY678RumcuQ0cUXtowiWUn2Gq_biXtN9AJYMh1Y_tYKPiy7eOYU1pHc91zxhgW2yIu0fqUjCuw3x-Zga7kAsQdR6ShJx4tzFYPnGgupQwMvahGqaZFr_1P9b0ucJJ4keR8t37Ath8HImG7l_Msw&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/refugeacpafagnieres?__eep__=6&amp;__cft__[0]=AZVcOXisK1CvwWCwde4zE05AFsnZY678RumcuQ0cUXtowiWUn2Gq_biXtN9AJYMh1Y_tYKPiy7eOYU1pHc91zxhgW2yIu0fqUjCuw3x-Zga7kAsQdR6ShJx4tzFYPnGgupQwMvahGqaZFr_1P9b0ucJJ4keR8t37Ath8HImG7l_Msw&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/refugeacpafagnieres?__eep__=6&amp;__cft__[0]=AZXYD_XKt6nduKgllZx20VIFHjSlwLRceTI-SejaIDaZui-53qM7HR_FEgelgc-33SoDaUouaCNz0h4r969Um6xNxcDCUVcTSldhAGjyV_yPVT-d8HOYbV-cZeEngyv1zc1xZDVZ7OsULwbaohszxCLQbjbHF_iTo375dmf9uU7zmbSoEJ0Lf-YAFLyAAwzwnb9fNYhJ8LfHieTEKjhN1SFxN1f6yvGVuk5PLxE2Ryy6Jw&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/refugeacpafagnieres?__eep__=6&amp;__cft__[0]=AZXnE1xl4q-WkwexnZCd6XPxkR5awup5WpXNel0nc54tiLUU9uHxbHlu3sY_QUA-Twl9CTxTOXYla6bP0M-HoDJrjbsCS6rGJuKDaxKtMq_iavOi4wYwZVQNI2nKQW9FvFMZ1B1s5PGJapDRUHlK3dafd2C8pLfRIpJPKTpccTj-22QZwqVjXCmeneYqbQcy2TA&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/refugeanimalier?__cft__[0]=AZZbgxGOCKxM4kC-_cC2lThJFKr2GpQp5MpR7dkkNLK1oucI10yZUPiDNAmDj09GPdKQvFWDt-jtx7l8yp4WuzaGPEuhJJo2wKIhoZHu92CDfpAFmHXX21L6kI1L4EIzC1_54c-RmlezayrJIwARJdgSUPgxJnzFNKla5ywFV-IdvB6hEmv7jzTxplkAePIH7Xc&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/responsabilite%CC%81collective?__eep__=6&amp;__cft__[0]=AZVcOXisK1CvwWCwde4zE05AFsnZY678RumcuQ0cUXtowiWUn2Gq_biXtN9AJYMh1Y_tYKPiy7eOYU1pHc91zxhgW2yIu0fqUjCuw3x-Zga7kAsQdR6ShJx4tzFYPnGgupQwMvahGqaZFr_1P9b0ucJJ4keR8t37Ath8HImG7l_Msw&amp;__tn__=*NK-R, https://www.facebook.com/hashtag/solidariteanimale?__cft__[0]=AZZbgxGOCKxM4kC-_cC2lThJFKr2GpQp5MpR7dkkNLK1oucI10yZUPiDNAmDj09GPdKQvFWDt-jtx7l8yp4WuzaGPEuhJJo2wKIhoZHu92CDfpAFmHXX21L6kI1L4EIzC1_54c-RmlezayrJIwARJdgSUPgxJnzFNKla5ywFV-IdvB6hEmv7jzTxplkAePIH7Xc&amp;__tn__=*NK-R, https://www.facebook.com/profile.php?id=100044342500211&amp;__cft__[0]=AZUrWQ5xWhyBAhJKCFgtR2_HXzvGbCz5827ls5V6yKtzykTPKKhuoVoZ0GZwEWat76CDA50LNl-hqewUwxpEj7hgnPb79Ja6CHHrMd8l2yH-BDeoz5PEiySaf2EyVM4Erkm_Zxtq8526t6PoHLI-PwHGiFel2z8hO0PxbqQNptIOakndmaax_BmW3YfCgZxDPew&amp;__tn__=-]K-R, https://www.facebook.com/refugeacpafagnieres, https://www.instagram.com/refuge.acpa.fagnieres/";;;;;;;0;
http://www.institut-beaute-plouzane.com/;;;;;https://www.facebook.com/profile.php?id=61554541450104, https://www.facebook.com/sarlkerbaul/;;;;;;;0;
http://www.gitehappycure.fr/;;;;;https://www.facebook.com/G%C3%AEte-Happy-Cure-Bellegarde-Poussieu-104662498423342/;;;;;;;0;
https://www.plouvorn.com/aire-de-camping-cars/;;;;;https://www.facebook.com/communedeplouvorn/;;;;;;;0;
https://www.hisse-et-ho.fr/;;;;;https://www.facebook.com/hisseetho/, https://www.instagram.com/hisse.et.ho/;;;;;;;0;
http://www.nautisme.pays-iroise.bzh/;;;;;https://www.facebook.com/505916626114293, https://www.facebook.com/NautismeEnPaysdIroise/?locale=fr_FR, https://www.instagram.com/nautismepaysiroise/?hl=fr;;;;;;;0;
http://www.restaurant-rolland.fr/;;;;;https://www.facebook.com/restaurantrolland/, https://www.instagram.com/restaurantrolland/;;;;;;;0;
https://www.jardinexotique-eze.fr/;;;;;;;;;;;;0;
https://grotte-grand-roc.fr/fr/;;;;;https://www.facebook.com/p/Grotte-du-Grand-Roc-100067201961962/, https://www.instagram.com/grottedugrandroc/, https://www.instagram.com/grottedugrandroc/?ref=woolyventures.com, https://www.instagram.com/p/DakB5o6DOdx/, https://www.instagram.com/p/DazX0dwAeYJ/, https://www.instagram.com/p/DbZ_v2wAYOP/, https://www.instagram.com/p/DbnaFDKjGmT/, https://www.instagram.com/p/Dc3-4lWlDlY/, https://www.instagram.com/p/Dck4hcWCRHi/, https://www.instagram.com/p/DdEv4A1mu2n/, https://www.instagram.com/reel/Db5gQ9MsRKQ/, https://www.instagram.com/reel/DbIGUfLMjEV/, https://www.instagram.com/reel/DcIceyCskNj/;;;;;;;0;
http://www.sites-les-eyzies.fr/;;;;;https://www.facebook.com/lecmn/, https://www.facebook.com/sites1913, https://www.instagram.com/lecmn/;;;;;;;0;
http://www.lascaux-dordogne.com/;;;;;;;;;;;;0;
http://www.aquariumperigordnoir.com/;;;;;https://www.facebook.com/aquarium.perigord.noir/?fref=ts, https://www.instagram.com/aquarium.du.perigord.noir/;;;;;;;0;
http://www.eyzahut.fr/pages/tourisme/piscine/informations-generales/;;;;;;;;;;;;0;
http://www.giteleshautsdebelcastel.fr/;;;;;https://www.facebook.com/giteleshautsdebelcastel;;;;;;;0;
https://www.mairie-belcastel.fr/camping-francais.html;;;;camping@mairie-belcastel.fr, mairie@belcastel.fr;;;email nominatif déjà trouvé sur le site (format non identifié);;;;;0;
https://www.tourisme-pays-rignacois.com/;;;;contact@tourisme-pays-rignacois.com, tourisme-belcastel@pays-rignacois.fr, tourisme-bournazel@pays-rignacois.fr, tourisme@pays-rignacois.fr;;;email nominatif déjà trouvé sur le site (prenom-nom);;;;;0;
http://www.meneham.bzh/;;;;;https://www.facebook.com/LesAmisDuMonde.Kerlouan/, https://www.facebook.com/Meneham-officiel-102416854930731/, https://www.instagram.com/meneham_officiel/;;;;;;;0;
http://voyagessurlapeau.fr/;;;;;;;;;;;;0;
http://www.moulinafouler.fr/;;;;;https://www.facebook.com/moulinafouler, https://www.facebook.com/moulinafouler/;;;;;;;0;
https://www.bambous-en-provence.com/le-jardin/;;;;;https://www.instagram.com/bambous_en_provence, https://www.instagram.com/bambous_en_provence/;;;;;;;0;
http://www.piscine-helioseane.com/;;;;;;;;;;;;0;
https://valleedeyne.wordpress.com/;;;;;https://www.facebook.com/LaMaisonDeLaValleeDEyne/, https://www.instagram.com/maisondelavalleeyne/?hl=fr;;;;;;;0;
https://e-llo.fr/;;;;contact@e-llo.fr;;;;;;;;0;
https://www.visitlimousin.com/portes-de-vassiviere/;;;;;https://www.facebook.com/visitlimousin/, https://www.instagram.com/visitlimousin;;;;;;;0;
http://lebateaupirate.fr/;;;;;https://www.facebook.com/lecrochetdespirates/?locale=fr_FR, https://www.facebook.com/unefuseepourluna/?locale=fr_FR;;;;;;;0;
https://www.mobilboard.com/fr/gyroparc/;;;;;https://instagram.com/mobilboard_fr, https://www.facebook.com/Mobilboard.International/, https://www.facebook.com/gyroparc, https://www.instagram.com/mobilboardgyroparc/;;;;;;;0;
http://www.yourte.bzh/;;;;;;;;;;;;0;
http://www.ahbretagne.com/;;;;direction.generale@ahbretagne.com, dpo@ahbretagne.com;https://www.facebook.com/ahbretagne/, https://www.facebook.com/sharer/sharer.php?u=https://www.ahbretagne.com/mentions-legales/;;email nominatif déjà trouvé sur le site (prenom.nom);;;;;0;
http://www.levasionspa-esthetique-domicile.fr/;;;;;https://facebook.com/G%C3%AEte-Spa-L-%C3%89vasion-228038749138059/?ref=page_internal, https://instagram.com/spa_levasion/;;;;;;;0;
https://www.abers-tourisme.com/;;;;office@abers-tourisme.com;https://www.facebook.com/aberstourisme/, https://www.instagram.com/paysdesabers/;;email nominatif déjà trouvé sur le site (format non identifié);;;;;0;
http://www.salondeprovence.fr/index.php/equipements-sportifs;;;;;"https://www.facebook.com/SalonDeProvenceOfficiel, https://www.facebook.com/sharer/sharer.php?u=https://www.salondeprovence.fr/bouger-et-decouvrir/sports/equipements-sportifs/&#038;display=popup&#038;ref=plugin&#038;src=share_button, https://www.instagram.com/salondeprovenceofficiel";;;;;;;0;
https://www.hawai-piscines.com/;;;;;;;;;;;;0;
http://contactlarchedemeo.wixsite.com/arche-de-m;;;;;https://www.facebook.com/larche.demeo, https://www.facebook.com/larche.demeo?locale=fr_FR, https://www.facebook.com/wix, https://www.instagram.com/larchedemeo, https://www.instagram.com/wix/;;;;;;;0;
http://www.funpark.bzh/;;;;;http://www.facebook.com/CGDesign29, https://www.facebook.com/funparkdirinon/, https://www.instagram.com/accro_rocher_fun_park/, https://www.instagram.com/funparkdirinon;;;;;;;0;
https://lapausebienetre29.wixsite.com/my-site?utm_source=gmb;;;;;;;;;;;;0;
https://www.le-clodelice.fr/;;;;contact@clodelice.fr;https://www.facebook.com/leclodelice/, https://www.instagram.com/leclodelicerestaurant/;;;;;;;0;
http://institutdebeaut-plougasnou.site-solocal.com/?utm_source=gmb;;;;;;;;;;;;0;
https://www.baiedemorlaix.bzh/;;;;;https://www.facebook.com/DestinationBaiedeMorlaix, https://www.instagram.com/baiedemorlaixtourisme/;;;;;;;0;
http://www.lechateaudesable-primeltregastel.com/;;;;;;;;;;;;0;
https://exoudun.wixsite.com/carae;;;;;;;;;;;;0;
http://www.auxportesduyoga.com/;;;;;https://www.facebook.com/auxportesduyoga, https://www.instagram.com/auxportesduyoga/;;;;;;;0;
http://www.chateaudutaureau.bzh/;;;;;https://www.facebook.com/chateaudutaureau/, https://www.instagram.com/chateaudutaureau/;;;;;;;0;
http://www.moulindecraca.fr/;;;;;;;;;;;;0;
https://www.plouescat-nautisme.fr/;;;;;;;;;;;;0;
https://www.institut-quelaines-meslay.fr/;;;;;https://www.facebook.com/Institut-Instant-D%C3%A9tente-Meslay-du-Maine-1607403289495631/, https://www.facebook.com/institutinstantdetente, https://www.facebook.com/institutinstantdetentequelaines/, https://www.instagram.com/instant_detente_53/;;;;;;;0;
http://lacaledubienetre.fr/;;;;;https://www.facebook.com/La-Cale-Du-Bien-%C3%8Atre-222603157864465;;;;;;;0;
https://lacale22490.wixsite.com/monsite-1;;;;;"https://www.facebook.com/lacaleplouer, https://www.instagram.com/lacaleplouerrestaurant?utm_source=ig_web_button_share_sheet&amp;igsh=MWpjcW51MW5ucmh0Mg==";;;;;;;0;
http://www.eloiszen.com/;;;;;;;;;;;;0;
https://chaplainetgautier.fr/;;;;;https://www.facebook.com/profile.php?id=100087754688813;;;;;;;0;
https://www.fondationbonsauveur.com/;;;;;;;;;;;;0;
https://piscine-lebrindeau.fr/;;;;contact@lebrindeau.fr;https://www.facebook.com/lebrindeaupiscine, https://www.facebook.com/lebrindeaupiscine/?locale=fr_FR, https://www.instagram.com/lebrindeau/?hl=fr;;;;;;;0;
https://www.piscinedumirail.fr/;;;;;;;;;;;;0;
http://keryanti.fr/;;;;;https://www.facebook.com/pierre.yanti?locale=fr_FR;;;;;;;0;
http://keryanti.wix.com/yanti;;;;;;;;;;;;0;
http://www.hopitallocal-evron.fr/;;;;;https://www.facebook.com/Ehpad-Le-bois-joli-100663061578822/;;;;;;;0;
https://bluetabu.com/dive-center-in-france/aqua-beffes-club;;;;;https://www.facebook.com/bluetabu/;;;;;;;0;
https://grottesduregulus.com/;;;;;https://www.facebook.com/grottesduregulus/?fref=ts, https://www.instagram.com/grottesduregulus/;;;;;;;0;
https://www.espacedespossibles.eu/;;;;;"http://www.facebook.com/sharer.php?u=https%3A%2F%2Fespacedespossibles.eu%2Findex.php%2Fformulaire-candidature-proposant%2F&#038;t=Formulaire%20candidature%20proposant, http://www.facebook.com/sharer.php?u=https%3A%2F%2Fespacedespossibles.eu%2Findex.php%2Finfos-plans%2F&#038;t=Infos%20%E2%80%93%20Plans, https://www.facebook.com/groups/131764027435944, https://www.instagram.com/espacedespossibles/";;;;;;;0;
http://www.ploubezre.fr/Location-de-salles;;;;;;;;;;;;0;
http://mary-naturo-estheticienne.fr/;;;;;;;;;;;;0;
https://www.elopirate.fr/;;;;contact@elopirate.fr;;;;;;;;0;
https://www.arbrenciel.com/fr/;;;;;https://www.facebook.com/arbrenciel, https://www.facebook.com/sharer/sharer.php?u=https://www.arbrenciel.com/fr/, https://www.facebook.com/sharer/sharer.php?u=https://www.arbrenciel.com/fr/mentions-legales, https://www.facebook.com/sharer/sharer.php?u=https://www.arbrenciel.com/fr/page/infos-pratiques/contactez-nous/, https://www.instagram.com/arbrenciel/?hl=fr;;;;;;;0;
https://www.bedoin-mont-ventoux.fr/vie-locale/culture-loisirs/piscine-municipale.html;;;;;https://www.facebook.com/LaCoVe84, https://www.facebook.com/bedoin84, https://www.facebook.com/sharer/sharer.php?u=https://www.bedoin-mont-ventoux.fr/404.html, https://www.facebook.com/sharer/sharer.php?u=https://www.bedoin-mont-ventoux.fr/au-quotidien/securite/les-obligations-legales-de-debroussaillement.html, https://www.facebook.com/sharer/sharer.php?u=https://www.lacove.fr/mon-quotidien/gestion-des-dechets/equipements-et-services.html, https://www.facebook.com/sharer/sharer.php?u=https://www.lacove.fr/mon-quotidien/gestion-des-dechets/equipements-et-services/gestion-des-dechets-pour-les-professionnels.html, https://www.instagram.com/la_cove_84/;;;;;;;0;
https://www.aromeantique.fr/;;;;;https://www.facebook.com/aromeantiqueplouay/, https://www.instagram.com/arome_antique/;;;;;;;0;
http://latelierpilatesbienetre.fr/;;;;;;;;;;;;0;
https://www.lorientbretagnesudtourisme.fr/;;;;;https://www.facebook.com/LorientBretagneSudTourisme, https://www.instagram.com/lorientbretagnesudtourisme/;;;;;;;0;
https://xn--ocoeurdubientre-2nb.fr/;;;;;https://www.facebook.com/p/%C3%94-Coeur-du-Bien-%C3%AAtre-61566555216612/, https://www.instagram.com/steph.ocoeurdubienetre/;;;;;;;0;
http://www.mesanger.fr/;;;;;https://www.facebook.com/Commune-de-M%C3%A9sanger-110424277425419;;;;;;;0;
https://phares-iroise.bzh/;;;;phares@iroise-bretagne.bzh, tourisme@iroise-bretagne.bzh;https://www.facebook.com/PharesIroiseOfficiel, https://www.instagram.com/p/Dc1TCg5s4N8/, https://www.instagram.com/p/DcEh9QlsWhV/, https://www.instagram.com/p/DcOu6hnsthM/, https://www.instagram.com/p/Dc_xwFassdJ/, https://www.instagram.com/p/DchFNT4sN8K/, https://www.instagram.com/p/DcvZb3xDG8v/, https://www.instagram.com/p/DdHeFu7DIfn/, https://www.instagram.com/p/DdRmahRDDwI/, https://www.instagram.com/phares.diroise/;;email nominatif déjà trouvé sur le site (format non identifié);;;;;0;
http://www.kerveatoux.fr/;;;;;;;;;;;;0;
http://www.labonneetoile.bzh/;;;;;https://www.facebook.com/labonneetoilebretagne, https://www.instagram.com/labonneetoilebretagne/;;;;;;;0;
https://www.merysuroise.fr/le-chateau;;;;population@merysuroise.fr, population@merysuroise.frrepr;https://www.facebook.com/sharer/sharer.php?u=https://www.merysuroise.fr/equipements-sportifs, https://www.facebook.com/sharer/sharer.php?u=https://www.merysuroise.fr/le-chateau, https://www.facebook.com/sharer/sharer.php?u=https://www.merysuroise.fr/mentions-legales, https://www.facebook.com/villemerysuroise/, https://www.instagram.com/villedemerysuroise/;;email nominatif déjà trouvé sur le site (format non identifié);;;;;0;
https://www.randonneespourpetitsetgrands.com/index.php/tourisme/en-corse/42-les-cascades-d-aitone;;;;;https://www.facebook.com/pages/Randonn%C3%A9es-pour-petits-et-grands/314672778681571?fref=nf;;;;;;;0;
http://www.abracadabra84.fr/;;;;contact@abracadabra84.fr;https://www.facebook.com/www.abracadabra84.fr/, https://www.instagram.com/abracadabra.parc;Laurent ALLARD (ALLARD);dirigeant trouvé via SIREN 424761419 (API recherche-entreprises.api.gouv.fr);laurent.allardallard@abracadabra84.fr;Aucun format validé par SMTP;mx1.mail.ovh.net;Non;8;Très faible
https://www.menezhom-atlantique.bzh/;;;;;https://www.facebook.com/tourisme.menezhomatlantique, https://www.instagram.com/menezhomatlantique/;;;;;;;0;
http://vakantieleparc.nl/;;;;;;;;;;;;0;
http://www.charavoileduboutdumonde.com/;;;;;https://www.facebook.com/charavoileduboutdumonde/, https://www.instagram.com/charavoileduboutdumonde/;;;;;;;0;
http://massages-du-monde29.fr/;;;;;https://www.instagram.com/massagesdumonde29?igsh=b3oxcmJueWpsdjds;;;;;;;0;
http://www.kapoupakap.fr/;;;;;https://www.facebook.com/teamkapoupakap/?locale=fr_FR, https://www.instagram.com/kapoupakap/?locale=French;;;;;;;0;
http://www.plombieres-les-bains.fr/fr/piscines.html#.Wab_5PNJY_4;;;;animation@plombieres.fr, eve@plombieres.fr, mairie@plombieres.fr, secretariat@plombieres.fr;;;email nominatif déjà trouvé sur le site (format non identifié);;;;;0;
https://www.institut-naturobeaute.fr/;;;;;https://www.facebook.com/NATURO.BEAUTE/, https://www.instagram.com/naturobeaute/;;;;;;;0;
http://www.capsizuntourisme.fr/;;;;;https://www.facebook.com/officedetourismecapsizunpointeduraz, https://www.facebook.com/pg/audiernetourisme.pointeduraz/photos/?ref=page_internal, https://www.instagram.com/destinationcapsizunpointeduraz/;;;;;;;0;
https://www.jardinjungle.com/;;;;;https://www.facebook.com/jardinjungle/, https://www.instagram.com/jardinjungle/;;;;;;;0;
https://agesetvie.com/maisons-partagees/bretagne/cotes-d-armor-22/pl-uc-l-hermitage-22150/maisons-partagees-ploeuc-l-hermitage?utm_source=gmb;;;;;;;;;;;;0;
https://domainelemezo.fr/studio-yoga-ploeren/;;;;;;;;;;;;0;
https://www.holidaygitesdekerlividicbretagne.com/;;;;;http://www.facebook.com/GitesdeKerlividic;;;;;;;0;
https://pharmacie-guily.fr/;;;;;;;;;;;;0;
https://www.baronnies-tourisme.com/patrimoine-culturel/merindol-les-oliviers/;;;;;;;;;;;;0;
https://www.lemasdurocher.com/;;;;;;;;;;;;0;
http://unap-plobsheim.clubeo.com/;;;;;https://www.facebook.com/61572058411976/photos/122111241200735280/, https://www.instagram.com/reel/DXrrUHOiGLx/;;;;;;;0;
https://bioobs.fr/a-la-decouverte-dun-bio-site-la-graviere-de-plobsheim/;;;;;https://www.facebook.com/BioObs.Officiel, https://www.facebook.com/BioObs.Officiel/;;;;;;;0;
https://www.mairiesaintgermainlesvergnes19.com/salles-chalets;;;;;https://www.facebook.com/Mairie.SaintGermainLesVergnesOfficielDR;;;;;;;0;
https://www.domaineduboislescure-gite-correze.com/;;;;;https://www.facebook.com/p/Domaine-du-Bois-lEscure-100076074173356/, https://www.instagram.com/domaineduboislescure/;;;;;;;0;
https://chateaudetrabonne.com/;;;;;;;;;;;;0;
http://massage-energetique.org/;;;;;https://www.facebook.com/Massage-soin-Pleyber-Christ-%C3%89lo%C3%AFse-Tavernier-1122596687776317/?hc_ref=PAGES_TIMELINE;;;;;;;0;
https://anne-gourven.fr/;;;;;;;;;;;;0;
https://www.sejours-pep22.com/Domaine-cap-frehel_125.html;;;;;https://www.facebook.com/p/Centre-PEP-Cap-Fréhel-100077617051572/?locale=fr_FR, https://www.instagram.com/lespep22capfrehel/;;;;;;;0;
http://www.ch-arpajon.fr/;;;;;;;;;;;;0;
http://techcare-esthetique.fr/;;;;;https://www.facebook.com/WixFrancais, https://www.instagram.com/techcareesthetique/;;;;;;;0;
https://reflexo-fleurs.fr/;;;;;https://www.facebook.com/DelphineQuessandierReflexologiePlantaire/;;;;;;;0;
http://www.lilotcinqsens.fr/;;;;;;;;;;;;0;
